4020,3281702276,QUERY_DIR,131448481238175732
4020,3281702276,QUERY_DIR,131448481238180369
4020,3281702276,QUERY_DIR,131448481238183871
4020,3281702276,QUERY_DIR,131448481238186879
4020,3281702276,QUERY_DIR,131448481238189837
4020,3281702276,QUERY_DIR,131448481238192738
4020,3281702276,QUERY_DIR,131448481238195562
4020,3281702276,QUERY_DIR,131448481238198360
4020,3281702276,QUERY_DIR,131448481238201171
4020,3281702276,QUERY_DIR,131448481238204014
4020,3281702276,QUERY_DIR,131448481238206878
4020,3281702276,QUERY_DIR,131448481238209806
4020,3281702276,QUERY_DIR,131448481238212626
4020,3281702276,QUERY_DIR,131448481238215522
4020,3281702276,QUERY_DIR,131448481238218297
4020,3281702276,QUERY_DIR,131448481238221073
1976,4197767611,QUERY_DIR,131448481238227824
4472,2468978600,QUERY_DIR,131448481242335992
4472,2468978600,QUERY_DIR,131448481242336201
4472,2468978600,CLOSE,131448481242336429
4472,3518621131,QUERY_DIR,131448481242338508
4472,3518621131,QUERY_DIR,131448481242338682
4472,3518621131,QUERY_DIR,131448481242338794
4472,3518621131,CLOSE,131448481242338981
4472,477670312,QUERY_DIR,131448481242340467
4472,477670312,QUERY_DIR,131448481242340704
4472,477670312,QUERY_DIR,131448481242340806
4472,477670312,CLOSE,131448481242340985
4472,2597765690,QUERY_DIR,131448481242342671
4472,2597765690,QUERY_DIR,131448481242343211
4472,2597765690,QUERY_DIR,131448481242343323
4472,2597765690,CLOSE,131448481242343506
4472,184761286,QUERY_DIR,131448481242344929
4472,184761286,QUERY_DIR,131448481242345090
4472,184761286,QUERY_DIR,131448481242345193
4472,184761286,CLOSE,131448481242345362
4472,3856391170,QUERY_DIR,131448481242346777
4472,3856391170,QUERY_DIR,131448481242346937
4472,3856391170,QUERY_DIR,131448481242347040
4472,3856391170,CLOSE,131448481242347209
4472,1486353071,QUERY_DIR,131448481242348597
4472,1486353071,QUERY_DIR,131448481242348753
4472,1486353071,QUERY_DIR,131448481242348856
